Grupo Etário,Local,Sexo,RMSE,MAPE,Peso ARIMA,Peso ETS
25-29,Goiás,Ambos,0.0734546359044485,0.777052862208971,0.8840121439635709,0.1159878560364291
30-34,Goiás,Ambos,0.1687968885270872,1.7289286106890505,0.7383965374908082,0.2616034625091917
35-39,Goiás,Ambos,0.2468254532303538,2.745692813699492,-4.782225881055428,5.782225881055428
40-44,Goiás,Ambos,0.2459099684161741,2.978558050888876,4.961585622338808,-3.961585622338808
45-49,Goiás,Ambos,0.2443193906117067,3.032647405987638,3.101527419846615,-2.101527419846615
50-54,Goiás,Ambos,0.3202354975905348,4.666539662118323,-2.952393451933143,3.952393451933143
55-59,Goiás,Ambos,0.2842976038630918,4.335155372386611,-2.706556066953548,3.706556066953548
60-64,Goiás,Ambos,0.215575386073638,3.65575514030251,4.777929277424684,-3.777929277424684
65-69,Goiás,Ambos,0.2286398300444186,4.531566264918687,4.22702082438776,-3.2270208243877603
70-74,Goiás,Ambos,0.1898009151446226,4.123536499901477,4.450996625458474,-3.4509966254584743
75-79,Goiás,Ambos,0.1455539703389229,3.549267170876709,1.0534191246958202,-0.0534191246958202
80-84,Goiás,Ambos,0.1267245071418817,3.7509722226848967,4.045188382900895,-3.0451883829008954
85-89,Goiás,Ambos,0.1025723065353016,3.8617272385217887,0.1474299877773809,0.852570012222619
90+,Goiás,Ambos,0.0805453319146333,4.3074790552764,3.8304951369960536,-2.8304951369960536
0,Distrito Federal,Ambos,0.1283205090994289,1.9438143546281503,-0.8528741708555733,1.8528741708555727
1-4,Distrito Federal,Ambos,0.3091446125004836,2.847209343795897,3.961313024416997,-2.961313024416997
5-9,Distrito Federal,Ambos,0.160864000637109,1.652946426136396,-4.1807918647202085,5.1807918647202085
10-14,Distrito Federal,Ambos,0.1890002087153477,1.6650625295177122,1.6984497942384695,-0.6984497942384695
15-19,Distrito Federal,Ambos,0.1576439640000754,1.3449000919802323,-0.0578352304738379,1.057835230473838
20-24,Distrito Federal,Ambos,0.0358620482619619,0.4192217454071376,0.0925594886479109,0.907440511352089
25-29,Distrito Federal,Ambos,0.1721018063699377,2.227810496394253,4.90036589404317,-3.90036589404317
30-34,Distrito Federal,Ambos,0.1988194566994348,2.4947459163059995,-5.923080350252416,6.923080350252416
35-39,Distrito Federal,Ambos,0.2375479378870467,2.941785233012153,-2.926923257814072,3.926923257814072
40-44,Distrito Federal,Ambos,0.2317307520238077,2.919220229500172,2.927075031064279,-1.927075031064279
45-49,Distrito Federal,Ambos,0.2590123215552845,3.12001250229261,1.426307256272045,-0.4263072562720447
50-54,Distrito Federal,Ambos,0.2770119401401858,3.780103980432746,3.6337269321960903,-2.6337269321960908
55-59,Distrito Federal,Ambos,0.2840604492551309,4.43891715138184,4.561180795107444,-3.561180795107444
60-64,Distrito Federal,Ambos,0.2658362083247723,3.991795620698298,-3.823384945514573,4.823384945514573
65-69,Distrito Federal,Ambos,0.2600396097071383,4.51306726293369,-6.248674312534135,7.248674312534135
70-74,Distrito Federal,Ambos,0.2450207225225676,4.946832172401591,-3.900773898497852,4.900773898497852
75-79,Distrito Federal,Ambos,0.1515606398906821,3.467309966917368,4.013346764863274,-3.0133467648632744
80-84,Distrito Federal,Ambos,0.1395922399519112,3.9318624787151855,0.7991444137117976,0.2008555862882024
85-89,Distrito Federal,Ambos,0.138971994007686,4.8463964842565375,0.0203720106039154,0.9796279893960844
90+,Distrito Federal,Ambos,0.1295482798019137,6.418628517921418,1.458821795005488,-0.458821795005488
0,Brasil,Homens,0.0305779745108429,0.4286818783923724,2.307187336747878,-1.307187336747878
1-4,Brasil,Homens,0.140054862842701,1.266715943768513,1.0619026922692747,-0.0619026922692746
5-9,Brasil,Homens,0.1268941945889493,1.3070708869286605,4.89296297841778,-3.89296297841778
10-14,Brasil,Homens,0.0600159543388027,0.5995679771781757,1.6030901005891414,-0.6030901005891414
15-19,Brasil,Homens,0.0413369006060428,0.5480250448777088,0.2338221959856068,0.7661778040143932
20-24,Brasil,Homens,0.0650001558943383,0.7770904323162046,-1.9210385133773784,2.921038513377378
25-29,Brasil,Homens,0.0672164801650613,0.8344782026992712,1.8459811516998488,-0.8459811516998488
30-34,Brasil,Homens,0.1103018597356776,1.3186453144293986,3.6357766966395175,-2.635776696639517
35-39,Brasil,Homens,0.1662302933484702,1.8848005851312668,4.772748035681523,-3.7727480356815226
40-44,Brasil,Homens,0.1914609842882142,2.4766033045950144,4.114336774236134,-3.1143367742361336
45-49,Brasil,Homens,0.2103146944063944,2.724085363937236,4.996193326576272,-3.996193326576272
50-54,Brasil,Homens,0.2164543836296739,3.3073414883498464,-3.838968155834712,4.838968155834712
55-59,Brasil,Homens,0.2012228878296159,3.161570547165983,3.672955610613576,-2.672955610613576
60-64,Brasil,Homens,0.1752808467320939,3.063837372820025,-3.0219199241424866,4.021919924142487
65-69,Brasil,Homens,0.1644265061965767,3.1836119681388464,-1.6027833462515872,2.602783346251587
70-74,Brasil,Homens,0.1729391894866272,4.055725678899676,-3.249123463368229,4.249123463368229
75-79,Brasil,Homens,0.1328680613476591,3.4523478950810107,-3.337680681427346,4.337680681427345
80-84,Brasil,Homens,0.1139820049662562,3.628277664139224,-3.470521705456245,4.470521705456245
85-89,Brasil,Homens,0.1051042236523532,4.389607682311191,-2.960146608017266,3.960146608017266
90+,Brasil,Homens,0.1102671835402355,6.201830366899754,0.1590346633071684,0.8409653366928316
0,Norte,Homens,0.0686967168554656,1.3047970471423134,-0.1969695442720656,1.1969695442720656
1-4,Norte,Homens,0.0804089890204296,0.9022068275733643,-2.164040175824685,3.164040175824685
5-9,Norte,Homens,0.1274021492298715,1.4444571486035858,-5.696995377796727,6.696995377796727
10-14,Norte,Homens,0.0400651610465919,0.481904302445566,4.376844503303217,-3.376844503303217
15-19,Norte,Homens,0.2563431908201167,3.718110805352162,-4.3082292205173776,5.3082292205173776
20-24,Norte,Homens,0.0628752997029366,0.897032199317712,4.596835686567378,-3.5968356865673776
25-29,Norte,Homens,0.04667729846592,0.7007309358375224,3.260099441732509,-2.260099441732509
30-34,Norte,Homens,0.0581551281680018,0.7009615528679657,-0.3844419592155926,1.3844419592155923
35-39,Norte,Homens,0.1254559322853308,1.5321115745207388,-1.337856922018427,2.3378569220184278
40-44,Norte,Homens,0.2343880868418593,3.492159120450803,3.7155565636978185,-2.7155565636978185
45-49,Norte,Homens,0.1984022195798323,2.7738508574060194,4.292124213258486,-3.292124213258486
50-54,Norte,Homens,0.2431435333005464,3.666588374294387,4.581618951751266,-3.581618951751266
55-59,Norte,Homens,0.2459231001509068,4.220368267371224,-3.323352001188849,4.323352001188849
60-64,Norte,Homens,0.242858570017192,4.602999847235242,-3.7428606043229102,4.74286060432291
65-69,Norte,Homens,0.2526672134260196,5.147651489734088,3.3781064779594066,-2.3781064779594066
70-74,Norte,Homens,0.2719464587280513,6.765312208361282,4.1490452726404135,-3.149045272640413
75-79,Norte,Homens,0.2372712725056535,6.869062960666615,4.199376447524535,-3.1993764475245348
80-84,Norte,Homens,0.191766601562198,6.373637395427748,4.178271222726238,-3.178271222726238
85-89,Norte,Homens,0.1416605076675232,5.660097532342669,4.13561018743931,-3.13561018743931
90+,Norte,Homens,0.1428687731753707,8.376811802557684,-2.6729999276308147,3.672999927630815
0,Nordeste,Homens,0.0322325740911452,0.5202029214918784,-0.1645018208990099,1.16450182089901
1-4,Nordeste,Homens,0.1430983508469752,1.3662819923627965,0.6523078718535964,0.3476921281464036
5-9,Nordeste,Homens,0.1090159151564849,1.1996531779180342,4.286534510214032,-3.2865345102140315
10-14,Nordeste,Homens,0.0369954825621805,0.2903654349686364,0.3730050393478951,0.6269949606521048
15-19,Nordeste,Homens,0.064315285969142,0.7078243941073435,0.6955998096925229,0.3044001903074771
20-24,Nordeste,Homens,0.0627106446680167,0.8417109274992663,0.8305915915229207,0.1694084084770792
25-29,Nordeste,Homens,0.0771176755549832,1.1659018320730474,1.022041175642682,-0.0220411756426819
30-34,Nordeste,Homens,0.0927871588204966,1.296092586210794,1.7489512771260665,-0.7489512771260665
35-39,Nordeste,Homens,0.1456527273153106,1.8522576303429303,3.954189746465275,-2.954189746465275
40-44,Nordeste,Homens,0.137331735490704,1.8581958246733357,2.749276867036168,-1.7492768670361674
45-49,Nordeste,Homens,0.1448119869810608,2.065613796588208,2.775392014003096,-1.775392014003096
50-54,Nordeste,Homens,0.1800941344908305,3.014228111925655,4.258435156898736,-3.258435156898736
55-59,Nordeste,Homens,0.1810739677472125,3.3164355500552656,4.775949201659449,-3.775949201659449
60-64,Nordeste,Homens,0.137055810451199,2.4309817171736885,1.635913664795667,-0.6359136647956667
65-69,Nordeste,Homens,0.1354290070214142,2.7014567057169407,0.2983663169145056,0.7016336830854943
70-74,Nordeste,Homens,0.1536105262076959,3.582277198020426,0.8882787734156341,0.1117212265843659
75-79,Nordeste,Homens,0.1149043318042844,3.0357532761652943,-0.1131061058104198,1.1131061058104197
80-84,Nordeste,Homens,0.0861666236651211,2.921417479494792,-2.9828346298996373,3.982834629899637
85-89,Nordeste,Homens,0.0759187080778854,3.1806149460688458,0.7529183807042383,0.2470816192957616
90+,Nordeste,Homens,0.1275069463298418,7.161279210556565,0.4914556072800934,0.5085443927199066
0,Sudeste,Homens,0.0516599538981461,1.0188766565136742,3.76894547651239,-2.76894547651239
1-4,Sudeste,Homens,0.1780204187789523,1.5051745209716183,-0.0713649736101592,1.0713649736101594
5-9,Sudeste,Homens,0.1639269147379633,1.6478881071993463,-2.851082117531956,3.851082117531956
10-14,Sudeste,Homens,0.0910310579210616,0.9556161037015282,2.440881854087354,-1.4408818540873538
15-19,Sudeste,Homens,0.057311223390047,0.6905023192985293,-0.3771073856162276,1.3771073856162277
20-24,Sudeste,Homens,0.039813449987169,0.532393897850055,2.355498378785329,-1.3554983787853292
25-29,Sudeste,Homens,0.0998567113582804,1.2260802994077526,-2.700197948000742,3.700197948000742
30-34,Sudeste,Homens,0.127570714827439,1.429163137801852,-2.848946204772531,3.848946204772531
35-39,Sudeste,Homens,0.1798241507347196,1.8590529990278104,-1.397394263537133,2.397394263537133
40-44,Sudeste,Homens,0.250093078054614,3.529360376094855,4.056621395485336,-3.056621395485336
45-49,Sudeste,Homens,0.2557784398442367,3.683821339100927,-3.1400295034500214,4.140029503450021
50-54,Sudeste,Homens,0.194795136907828,2.6343707209610816,5.415978120695094,-4.415978120695094
55-59,Sudeste,Homens,0.1985305318605722,3.0616823955371952,-3.9304808713798782,4.930480871379878
60-64,Sudeste,Homens,0.1730028680781449,2.932219966464752,0.4336769320263189,0.566323067973681
65-69,Sudeste,Homens,0.1886966433309183,4.087149881133018,4.065759097244527,-3.065759097244527
70-74,Sudeste,Homens,0.174794637153732,4.178743324223458,-3.068253173568828,4.068253173568827
75-79,Sudeste,Homens,0.1332329264211353,3.42545947961188,5.664991441740978,-4.664991441740978
80-84,Sudeste,Homens,0.1181647630569347,3.892951824029877,-3.4775398371962867,4.477539837196287
85-89,Sudeste,Homens,0.0980793594108205,4.110286296257469,4.138136337247645,-3.138136337247645
90+,Sudeste,Homens,0.1065135862591232,6.184105147033986,-3.128163702860808,4.128163702860808
0,Sul,Homens,0.0475323334763534,0.6698280230890132,-0.8943215512483259,1.8943215512483256
1-4,Sul,Homens,0.1425809886665306,1.0346682031089374,-1.998827411262896,2.998827411262896
5-9,Sul,Homens,0.1708373474905105,1.8250868556837223,-3.1578842654372723,4.157884265437272
10-14,Sul,Homens,0.0858072791590705,0.8373481029279835,2.106884231920054,-1.1068842319200538
15-19,Sul,Homens,0.0476825891600802,0.6366331080799159,0.5555879665009257,0.4444120334990743
20-24,Sul,Homens,0.0567135988297336,0.8171938212287871,-0.1210959021363008,1.1210959021363007
25-29,Sul,Homens,0.0660676017168905,0.6857298539313639,1.1419952543693288,-0.1419952543693288
30-34,Sul,Homens,0.182923233790263,2.164869265195508,-3.6920894086128815,4.692089408612882
35-39,Sul,Homens,0.1954801191596361,2.207338914464333,-4.201831106387946,5.201831106387946
40-44,Sul,Homens,0.1961424100913719,2.0847042325127694,2.8385115788481,-1.8385115788481
45-49,Sul,Homens,0.2785673277537182,3.811442435614038,-3.305553439521834,4.305553439521834
50-54,Sul,Homens,0.2458147085859072,3.7386252832514657,-3.9867692946789592,4.986769294678959
55-59,Sul,Homens,0.2354504034862272,3.88437966229111,-3.3867580879151244,4.3867580879151244
60-64,Sul,Homens,0.1698574706065893,2.7596238743579256,-0.4146347866384047,1.4146347866384046
65-69,Sul,Homens,0.1931002983342747,4.099324596597021,4.547523580519567,-3.5475235805195666
70-74,Sul,Homens,0.1719636618975454,3.8842615341549473,-3.4961837294249394,4.496183729424939
75-79,Sul,Homens,0.1367185755167183,3.489981422364897,1.7113261991401136,-0.7113261991401136
80-84,Sul,Homens,0.1244169974955656,4.028376792469866,-3.051809726227593,4.051809726227593
85-89,Sul,Homens,0.1005401813516338,3.7002080414145935,0.5693381327700038,0.4306618672299962
90+,Sul,Homens,0.0927547264586984,5.042766248937848,-2.389581907517398,3.389581907517398
0,Centro-Oeste,Homens,0.1801936338406668,3.4927466525757582,4.31630014532013,-3.31630014532013
1-4,Centro-Oeste,Homens,0.2173189398192918,2.2964747588034755,5.715477423167927,-4.715477423167927
5-9,Centro-Oeste,Homens,0.1689106010690224,1.5558895239568309,4.8504363797821854,-3.8504363797821854
10-14,Centro-Oeste,Homens,0.0699055100595906,0.6219239821547609,4.4314922787728594,-3.4314922787728594
15-19,Centro-Oeste,Homens,0.0439683603777402,0.5681479220055067,0.3544613352277352,0.6455386647722647
20-24,Centro-Oeste,Homens,0.0450526106443081,0.6215213115444793,0.4838579407337501,0.5161420592662498
25-29,Centro-Oeste,Homens,0.0460138223099609,0.6039798801825966,0.8976238830986969,0.1023761169013031
30-34,Centro-Oeste,Homens,0.1470162094022074,1.7104275635012711,1.697958699904453,-0.6979586999044529
35-39,Centro-Oeste,Homens,0.2278465014338859,2.7862304002406475,-4.921844946577676,5.921844946577676
40-44,Centro-Oeste,Homens,0.2519746700749534,3.365016872164804,5.655514411484933,-4.655514411484933
45-49,Centro-Oeste,Homens,0.260000764682038,3.3598107705402183,2.444644282042792,-1.4446442820427916
50-54,Centro-Oeste,Homens,0.2902700097073602,4.314011301343987,-5.015860800269726,6.015860800269726
55-59,Centro-Oeste,Homens,0.2363981576431079,3.576531723025061,1.9219711155156636,-0.9219711155156634
60-64,Centro-Oeste,Homens,0.2152944548189866,3.794177149704548,-3.459218367138483,4.459218367138483
65-69,Centro-Oeste,Homens,0.2232460890447204,4.749838650920317,-2.925499071985251,3.925499071985251
70-74,Centro-Oeste,Homens,0.2212213940428535,5.2404281619189375,-3.4141878050902355,4.414187805090236
75-79,Centro-Oeste,Homens,0.1802899708817756,4.993710197373099,5.408752498805694,-4.408752498805694
80-84,Centro-Oeste,Homens,0.1318544793701449,4.161601249660888,2.1955479801007214,-1.1955479801007214
85-89,Centro-Oeste,Homens,0.1126330968936763,4.581584035665253,0.6520784108941463,0.3479215891058537
90+,Centro-Oeste,Homens,0.0845432593889006,4.71909911908844,-3.0635371331401937,4.063537133140194
0,Rondônia,Homens,0.110685550159611,2.190205502549284,-0.3930101907150238,1.393010190715024
1-4,Rondônia,Homens,0.3327616871935651,3.5541664273639846,-2.6286947761433685,3.628694776143369
5-9,Rondônia,Homens,0.4090229964090601,4.059155949375113,0.0318879223742108,0.9681120776257892
10-14,Rondônia,Homens,0.1117491630005056,1.175685190557921,0.9282199614045842,0.0717800385954158
15-19,Rondônia,Homens,0.0793187458289185,1.1087680328954548,0.7793727644855231,0.2206272355144769
20-24,Rondônia,Homens,0.1732088627000693,2.5222748202703427,3.5101032019592355,-2.5101032019592355
25-29,Rondônia,Homens,0.3545879817094738,5.12216214326329,4.18990263298427,-3.1899026329842703
30-34,Rondônia,Homens,0.3050980379725462,4.703426763648411,4.17727855565034,-3.17727855565034
35-39,Rondônia,Homens,0.2851795183585788,4.429968508579215,-4.563563051120765,5.563563051120765
40-44,Rondônia,Homens,0.352941852225457,5.393924357834721,3.911005719533722,-2.9110057195337222
45-49,Rondônia,Homens,0.2851298557368731,3.667135430543264,2.6710197779010225,-1.6710197779010223
50-54,Rondônia,Homens,0.358108514280222,5.802588101506443,-4.433203824370879,5.433203824370879
55-59,Rondônia,Homens,0.2428643450019069,3.938756843720241,-1.8703707392224216,2.8703707392224214
60-64,Rondônia,Homens,0.3213616489719327,6.175788766137435,-4.281966164101251,5.281966164101251
65-69,Rondônia,Homens,0.3070585927773349,6.792754394946883,-4.058272803508026,5.058272803508026
70-74,Rondônia,Homens,0.3017934371734737,7.841081270104285,4.952771263194157,-3.952771263194157
75-79,Rondônia,Homens,0.2716673435295818,8.305172648391515,-2.5075342979908744,3.5075342979908744
80-84,Rondônia,Homens,0.2177590188094877,7.806623600032463,-2.9747955337771668,3.974795533777167
85-89,Rondônia,Homens,0.1131193859812362,4.510576412353739,3.340106797430386,-2.340106797430386
90+,Rondônia,Homens,0.1399758310827804,7.741420777530463,1.1173314427837049,-0.1173314427837048
0,Acre,Homens,0.1540820979032574,3.0511276950733324,1.9072160947068308,-0.9072160947068308
1-4,Acre,Homens,0.1374152396323604,1.5991399817679537,1.378962073063933,-0.3789620730639329
5-9,Acre,Homens,0.2933111557062323,3.147014437902201,1.666863885649705,-0.6668638856497049
10-14,Acre,Homens,0.2535186740707542,2.4196349427051964,1.9521951146451453,-0.9521951146451456
15-19,Acre,Homens,0.1670152678643045,2.198015353643904,0.5758814163223772,0.4241185836776228
20-24,Acre,Homens,0.174616655366369,2.3429596070401737,1.1457032645193044,-0.1457032645193043
25-29,Acre,Homens,0.1588165245907261,2.0257222718558365,1.0491345661020604,-0.0491345661020603
30-34,Acre,Homens,0.0590652741203712,0.7441569187046146,2.218306867028937,-1.2183068670289372
35-39,Acre,Homens,0.1522908276326782,2.089193828633215,0.3227429134450834,0.6772570865549166
40-44,Acre,Homens,0.2070344643789659,2.888027667062984,-0.8878266835200225,1.8878266835200224
45-49,Acre,Homens,0.2688051683230729,4.2840044682377165,-2.2410391957816405,3.2410391957816405
50-54,Acre,Homens,0.2253857613834002,3.888854730361892,0.325659324676991,0.674340675323009
55-59,Acre,Homens,0.2160007087061892,3.444766024720389,-0.2188635997420094,1.2188635997420094
60-64,Acre,Homens,0.2581987137380873,5.413497345298132,1.4170633905824317,-0.4170633905824314
65-69,Acre,Homens,0.2391150757124805,5.247073089449088,-0.7636842546237651,1.7636842546237652
70-74,Acre,Homens,0.2185150845044459,5.190371949229426,3.5886047772929555,-2.5886047772929555
75-79,Acre,Homens,0.190621957208018,5.217123090453922,2.5152906850151435,-1.5152906850151435
80-84,Acre,Homens,0.1613544126308976,5.362196504351577,-1.4383691827472458,2.4383691827472456
85-89,Acre,Homens,0.1374003003929656,6.113294036549798,1.0949523451159957,-0.0949523451159957
90+,Acre,Homens,0.1145177207239933,6.364512237388645,1.2930114342902217,-0.2930114342902215
0,Amazonas,Homens,0.085786396183782,1.6669305844333868,-0.095841290405029,1.095841290405029
1-4,Amazonas,Homens,0.2471831867764643,2.9608140785033084,-4.532416598378391,5.532416598378391
5-9,Amazonas,Homens,0.1743705975214722,2.0825739309395312,5.138117979226687,-4.138117979226687
10-14,Amazonas,Homens,0.1457104962133646,1.5025836282311138,-2.421769614930735,3.421769614930735
15-19,Amazonas,Homens,0.0684705193760103,0.8328898859225581,-3.1920100380644487,4.192010038064449
20-24,Amazonas,Homens,0.0867880563897802,1.2618888605357992,-0.3856778793347376,1.3856778793347375
25-29,Amazonas,Homens,0.1191757528681186,1.636669767170993,3.850412227768174,-2.850412227768174
30-34,Amazonas,Homens,0.1126233872693207,1.3384818730973291,0.9877590179516892,0.0122409820483109
35-39,Amazonas,Homens,0.2510531739803792,3.466148718029133,-2.8968482920513687,3.8968482920513687
40-44,Amazonas,Homens,0.2850373195574098,4.396502300206075,3.8677521393212313,-2.8677521393212317
45-49,Amazonas,Homens,0.316657399804589,4.76912695749414,5.19020740108137,-4.19020740108137
50-54,Amazonas,Homens,0.2991382694876033,4.464517142388889,-5.422852082163892,6.422852082163892
55-59,Amazonas,Homens,0.3405686358177809,5.8620375379121255,-3.278432644356533,4.278432644356533
60-64,Amazonas,Homens,0.3198523474834546,6.034193913721895,4.159771665473073,-3.159771665473073
65-69,Amazonas,Homens,0.3334952866279382,7.067067493309179,0.3279305610897429,0.672069438910257
70-74,Amazonas,Homens,0.3704428600619126,9.31964508442783,4.970282410734843,-3.9702824107348422
75-79,Amazonas,Homens,0.3293565447243628,9.649680570321824,5.091758279006574,-4.091758279006574
80-84,Amazonas,Homens,0.2940802863270063,10.590321039609051,-2.681467839914123,3.681467839914123
85-89,Amazonas,Homens,0.1796666957088107,6.702867678112577,2.837120563030375,-1.8371205630303749
90+,Amazonas,Homens,0.2882449362819947,20.081302216164325,-2.6662498095350573,3.666249809535057
0,Roraima,Homens,0.1566742899115261,3.538534708892131,4.478966419040081,-3.4789664190400806
1-4,Roraima,Homens,0.2402360319140112,2.9302505881415764,-0.88165476195651,1.88165476195651
5-9,Roraima,Homens,0.3020564860418,2.6675967881068656,0.1530322548572593,0.8469677451427406
10-14,Roraima,Homens,0.1922006508797756,1.8907408716868783,-1.1730462312910763,2.1730462312910763
15-19,Roraima,Homens,0.2973453308870122,4.403536970757275,-3.0448784576003955,4.044878457600396
20-24,Roraima,Homens,0.1634178501916232,2.356390042036038,2.225092984608327,-1.225092984608327
25-29,Roraima,Homens,0.1560145790560232,2.2955678245289777,1.4773097151377172,-0.4773097151377172
30-34,Roraima,Homens,0.1523608319564776,2.308111074833142,-2.151360828147072,3.151360828147072
35-39,Roraima,Homens,0.2428367612774944,3.0439103945921016,-1.1970608450852591,2.197060845085259
40-44,Roraima,Homens,0.2640223575797719,3.9569138769217616,3.5741958184877314,-2.5741958184877314
45-49,Roraima,Homens,0.3463454959393485,5.390572164271889,-1.026908189055231,2.0269081890552307
50-54,Roraima,Homens,0.2967952981850671,4.123348610966131,1.7311077806654227,-0.7311077806654227
55-59,Roraima,Homens,0.2703751347888309,4.7639146964237415,-2.116629943193518,3.116629943193518
60-64,Roraima,Homens,0.2551003036167648,5.18160220756668,2.6760518704385525,-1.6760518704385523
65-69,Roraima,Homens,0.2216367136275708,4.409999735260033,0.4085613215990536,0.5914386784009464
70-74,Roraima,Homens,0.2385387096774235,5.67606025737777,0.9987714362008776,0.0012285637991222
75-79,Roraima,Homens,0.2047842572144406,5.681491819862381,0.2218437672038006,0.7781562327961993
80-84,Roraima,Homens,0.160566162046342,5.339798666007836,-0.0965978515812734,1.0965978515812735
85-89,Roraima,Homens,0.164023931115038,7.361200880883369,3.71696161722296,-2.71696161722296
90+,Roraima,Homens,0.1374452835445044,8.184698555844616,4.367251202987979,-3.367251202987979
0,Pará,Homens,0.0622831443190183,1.3700207020878028,4.429609353530613,-3.429609353530613
1-4,Pará,Homens,0.1395098356355163,1.5755356746619134,4.453576063037284,-3.453576063037284
5-9,Pará,Homens,0.1199799165584647,1.1594815888352832,5.434036357386824,-4.434036357386824
10-14,Pará,Homens,0.057152901182911,0.5545977119424795,4.015512940561528,-3.0155129405615284
15-19,Pará,Homens,0.2137895847645328,3.207029258628085,2.7805932200706125,-1.7805932200706125
20-24,Pará,Homens,0.0617565125056206,0.8420348799865937,1.8584331700918604,-0.8584331700918604
25-29,Pará,Homens,0.1983444295748078,3.360217480121804,3.761006364146313,-2.761006364146313
30-34,Pará,Homens,0.0311175767919732,0.4535900906676766,-2.248880217705952,3.248880217705952
35-39,Pará,Homens,0.0702347451652349,1.086651714086336,3.717596123705064,-2.7175961237050634
40-44,Pará,Homens,0.1106304390686416,1.365761229929511,0.0066022886024505,0.9933977113975496
45-49,Pará,Homens,0.1414990788081633,2.171592809945239,-0.0137347287330024,1.0137347287330023
50-54,Pará,Homens,0.1894850230659533,2.7868737523725944,5.581592467599844,-4.581592467599844
55-59,Pará,Homens,0.1887162668219907,3.0844436416770944,0.410485319118814,0.589514680881186
60-64,Pará,Homens,0.202230614666813,3.776713451747436,-3.739605241745352,4.739605241745352
65-69,Pará,Homens,0.2249892675589512,4.607328860212139,0.0932710448017639,0.906728955198236
70-74,Pará,Homens,0.2258335609956102,5.369985117636931,5.03193389492202,-4.03193389492202
75-79,Pará,Homens,0.205925267242832,5.782281362451687,-2.747412622204444,3.747412622204444
80-84,Pará,Homens,0.166042581396817,5.200905346231253,-3.8812476570939385,4.8812476570939385
85-89,Pará,Homens,0.1468178431420404,6.075786985374199,4.703764233155122,-3.7037642331551215
90+,Pará,Homens,0.137579866908386,7.465804915999319,4.500134533375213,-3.5001345333752134
0,Amapá,Homens,0.1326880651566855,3.0423234622533206,1.2098573523727445,-0.2098573523727442
1-4,Amapá,Homens,0.2763322319944905,3.504943596144647,1.6203297681583329,-0.6203297681583329
5-9,Amapá,Homens,0.3392571338596138,3.630404932854968,-0.5305989763966631,1.530598976396663
10-14,Amapá,Homens,0.3464397980027702,3.782748849268597,2.7316187838133854,-1.7316187838133854
15-19,Amapá,Homens,0.2289092118321484,2.757313004599053,0.9407838799140984,0.0592161200859016
20-24,Amapá,Homens,0.1362599581016925,1.787169042005326,0.2739004652721064,0.7260995347278936
25-29,Amapá,Homens,0.0751549484583577,1.2241469685180058,-1.473305951254238,2.473305951254238
30-34,Amapá,Homens,0.1339688093201448,1.632905302879677,1.75371130056392,-0.75371130056392
35-39,Amapá,Homens,0.4006576969334023,6.290559693130675,-3.270250839960062,4.270250839960061
40-44,Amapá,Homens,0.4395323313998634,7.000890401121391,-2.403868280737973,3.403868280737973
45-49,Amapá,Homens,0.3310065632125807,5.38611721517386,3.782484141031719,-2.782484141031719
50-54,Amapá,Homens,0.3303492595481728,5.179722415339,0.3031196731737013,0.6968803268262986
55-59,Amapá,Homens,0.2380974213386012,4.07866265863835,0.0234790541366608,0.9765209458633392
60-64,Amapá,Homens,0.2065916554005685,4.5368627515385045,-0.9273355457212372,1.927335545721237
65-69,Amapá,Homens,0.241343605660596,5.274519004538704,0.4020028560259522,0.5979971439740478
70-74,Amapá,Homens,0.2598913782632757,6.467715744741281,4.613200268858911,-3.613200268858911
75-79,Amapá,Homens,0.210228540841367,5.539247353663775,1.9282796939183944,-0.9282796939183942
80-84,Amapá,Homens,0.2061466688332992,6.930103838291196,0.5396879106831569,0.4603120893168431
85-89,Amapá,Homens,0.1479489003777106,5.659925491382876,-0.1713310820789808,1.1713310820789808
90+,Amapá,Homens,0.188365385705317,12.983477853835725,0.2604641281658558,0.7395358718341443
0,Tocantins,Homens,0.2408961176898739,3.918202812599094,3.6361025508814144,-2.6361025508814144
1-4,Tocantins,Homens,0.3436860590249134,4.128568361591191,-1.9049772431520375,2.9049772431520378
5-9,Tocantins,Homens,0.2909710222346077,3.3858290975843697,-3.5129962134087007,4.512996213408701
10-14,Tocantins,Homens,0.1548020574914571,1.625711717681814,3.3798605075219346,-2.3798605075219346
15-19,Tocantins,Homens,0.1134989199926628,1.2319731363169033,1.1307368479706774,-0.1307368479706774
20-24,Tocantins,Homens,0.0903334965195243,1.0149603284141742,0.3987712254911212,0.6012287745088787
25-29,Tocantins,Homens,0.0762455147528238,1.0473570031898525,0.5820941258141077,0.4179058741858923
30-34,Tocantins,Homens,0.1674450013351796,2.447382030460912,-0.4236426903039213,1.4236426903039212
35-39,Tocantins,Homens,0.1836742933609652,2.7163605752326814,4.875287057671388,-3.875287057671388
40-44,Tocantins,Homens,0.1953226898891272,2.7637814942393453,1.735364778996445,-0.735364778996445
45-49,Tocantins,Homens,0.2335997786473087,3.7898361038624415,-1.499689368829645,2.499689368829645
50-54,Tocantins,Homens,0.1498626737453834,1.9931860412925584,-0.3062883696070477,1.3062883696070478
