Ano;Grupo Etário;nMx;nqx;nAx;lx;ndx;nLx;Tx;ex;Local
2000;0;0.024971;0.024436;0.123308;100000.0;2443.606753;97857.710004;7507655.352396;75.076554;Brasil
2000;1-4;0.001049;0.004185;1.484223;97556.393247;408.240564;389198.530691;7409797.642393;75.953993;Brasil
2000;5-9;0.00031;0.001548;2.250412;97148.152683;150.37971;485327.281146;7020599.111701;72.266934;Brasil
2000;10-14;0.000337;0.001684;2.633627;96997.772973;163.35361;484602.309253;6535271.830556;67.375483;Brasil
2000;15-19;0.00059;0.002948;2.662049;96834.419362;285.482396;483504.653053;6050669.521302;62.484699;Brasil
2000;20-24;0.000738;0.003684;2.593931;96548.936967;355.684265;481888.883943;5567164.868249;57.661586;Brasil
2000;25-29;0.000934;0.004658;2.612628;96193.252702;448.065653;479896.564096;5085275.984306;52.865205;Brasil
2000;30-34;0.001279;0.006377;2.634695;95745.187049;610.566862;477281.758292;4605379.42021;48.100375;Brasil
2000;35-39;0.001805;0.008988;2.65148;95134.620187;855.081803;473664.92406;4128097.661918;43.392171;Brasil
2000;40-44;0.002695;0.013391;2.659413;94279.538384;1262.501249;468442.697466;3654432.737858;38.761674;Brasil
2000;45-49;0.003986;0.019746;2.655377;93017.037135;1836.738397;460778.727106;3185990.040392;34.251683;Brasil
2000;50-54;0.005913;0.029159;2.6514;91180.298738;2658.705393;449657.256936;2725211.313286;29.88816;Brasil
2000;55-59;0.008747;0.042853;2.651218;88521.593344;3793.416692;433698.059199;2275554.05635;25.706203;Brasil
2000;60-64;0.013335;0.064644;2.641677;84728.176652;5477.176846;410723.929744;1841855.997151;21.738412;Brasil
2000;65-69;0.019729;0.094193;2.604893;79250.999806;7464.877922;378375.820451;1431132.067407;18.058221;Brasil
2000;70-74;0.026875;0.126282;2.615399;71786.121885;9065.324557;337313.428889;1052756.246955;14.665178;Brasil
2000;75-79;0.044914;0.202934;2.626327;62720.797328;12728.164105;283391.487375;715442.818066;11.406788;Brasil
2000;80-84;0.077224;0.324757;2.553291;49992.633223;16235.481882;210239.672701;432051.330692;8.6423;Brasil
2000;85-89;0.125559;0.474368;2.424014;33757.151341;16013.303061;127535.71595;221811.65799;6.570805;Brasil
2000;90+;0.188212;1.0;5.313162;17743.848281;17743.848281;94275.94204;94275.94204;5.313162;Brasil
2001;0;0.023438;0.022963;0.11889;100000.0;2296.343111;97976.669795;7547063.290196;75.470633;Brasil
2001;1-4;0.000971;0.003875;1.486622;97703.656889;378.58315;389863.105154;7449086.620401;76.241636;Brasil
2001;5-9;0.000306;0.001531;2.265267;97325.073739;149.021607;486217.834448;7059223.515247;72.532424;Brasil
2001;10-14;0.000334;0.001668;2.629066;97176.052133;162.120806;485495.882864;6573005.680799;67.64018;Brasil
2001;15-19;0.000571;0.002853;2.656349;97013.931327;276.785513;484420.968126;6087509.797935;62.748821;Brasil
2001;20-24;0.000711;0.003551;2.594369;96737.145814;343.465935;482859.476843;5603088.829809;57.920758;Brasil
2001;25-29;0.000905;0.004516;2.611289;96393.679879;435.32491;480928.533969;5120229.352965;53.117895;Brasil
2001;30-34;0.001225;0.006105;2.634163;95958.354969;585.847889;478405.753962;4639300.818997;48.347023;Brasil
2001;35-39;0.001745;0.008688;2.652595;95372.507079;828.602935;474917.468778;4160895.065035;43.627825;Brasil
2001;40-44;0.002592;0.012883;2.661953;94543.904145;1217.998743;469871.781824;3685977.596257;38.986941;Brasil
2001;45-49;0.003896;0.019303;2.658392;93325.905401;1801.45265;462411.231621;3216105.814433;34.461019;Brasil
2001;50-54;0.005765;0.028438;2.649806;91524.452751;2602.77229;451505.242894;2753694.582812;30.086982;Brasil
2001;55-59;0.008471;0.041527;2.651701;88921.680461;3692.669826;435936.910379;2302189.339918;25.890079;Brasil
2001;60-64;0.012996;0.063048;2.644173;85229.010635;5373.53607;413485.930642;1866252.429538;21.896915;Brasil
2001;65-69;0.019271;0.092106;2.606542;79855.474566;7355.166015;381673.089312;1452766.498896;18.192447;Brasil
2001;70-74;0.026278;0.123654;2.619492;72500.308551;8964.961682;341160.38194;1071093.409584;14.773639;Brasil
2001;75-79;0.044475;0.201135;2.62541;63535.346869;12779.165864;287331.449291;729933.027645;11.488613;Brasil
2001;80-84;0.074847;0.316432;2.559393;50756.181005;16060.864102;214582.655137;442601.578353;8.720151;Brasil
2001;85-89;0.125022;0.473215;2.432533;34695.316903;16418.33236;131323.052099;228018.923216;6.572037;Brasil
2001;90+;0.189015;1.0;5.290581;18276.984543;18276.984543;96695.871117;96695.871117;5.290581;Brasil
2002;0;0.022027;0.021606;0.114818;100000.0;2160.611217;98087.466569;7581679.459613;75.816795;Brasil
2002;1-4;0.000926;0.003694;1.488834;97839.388783;361.397493;390450.025922;7483591.993044;76.48854;Brasil
2002;5-9;0.000304;0.001518;2.268084;97477.991291;147.924509;486985.839133;7093141.967122;72.7666;Brasil
2002;10-14;0.000322;0.001611;2.628315;97330.066782;156.774596;486278.513913;6606156.127989;67.873745;Brasil
2002;15-19;0.000564;0.002817;2.656243;97173.292186;273.749695;485224.858044;6119877.614076;62.979009;Brasil
2002;20-24;0.000686;0.003426;2.591924;96899.542491;331.986661;483698.263355;5634652.756032;58.149426;Brasil
2002;25-29;0.000883;0.004406;2.611601;96567.55583;425.503994;481821.505975;5150954.492677;53.340425;Brasil
2002;30-34;0.001183;0.005899;2.632039;96142.051837;567.146737;479367.277813;4669132.986702;48.56494;Brasil
2002;35-39;0.001684;0.008388;2.652118;95574.905099;801.688735;475992.255229;4189765.708889;43.837508;Brasil
2002;40-44;0.002497;0.012413;2.664427;94773.216364;1176.466724;471118.358223;3713773.45366;39.185897;Brasil
2002;45-49;0.003802;0.018843;2.658783;93596.74964;1763.601036;463854.775843;3242655.095437;34.644954;Brasil
2002;50-54;0.005559;0.027435;2.650776;91833.148605;2519.407266;453247.089751;2778800.319594;30.25923;Brasil
2002;55-59;0.008288;0.040651;2.653418;89313.741339;3630.698655;438048.973853;2325553.229843;26.038023;Brasil
2002;60-64;0.012612;0.06124;2.644948;85683.042684;5247.223561;416057.731089;1887504.25599;22.028913;Brasil
2002;65-69;0.018854;0.090205;2.609861;80435.819123;7255.677133;384837.018628;1471446.524902;18.293424;Brasil
2002;70-74;0.025803;0.121562;2.623464;73180.14199;8895.922609;344759.226935;1086609.506274;14.84842;Brasil
2002;75-79;0.044141;0.199766;2.625697;64284.219381;12841.832767;290930.691937;741850.279339;11.540162;Brasil
2002;80-84;0.073351;0.311144;2.563411;51442.386614;16005.99231;218211.914154;450919.587402;8.765526;Brasil
2002;85-89;0.124619;0.472332;2.438701;35436.394304;16737.751058;134311.588201;232707.673248;6.566912;Brasil
2002;90+;0.190034;1.0;5.262205;18698.643246;18698.643246;98396.085046;98396.085046;5.262205;Brasil
2003;0;0.021474;0.021072;0.113217;100000.0;2107.245612;98131.331191;7605757.27459;76.057573;Brasil
2003;1-4;0.000867;0.003462;1.489703;97892.754388;338.937956;390720.182612;7507625.943399;76.692356;Brasil
2003;5-9;0.000298;0.001488;2.277381;97553.816432;145.122555;487373.968679;7116905.760787;72.953638;Brasil
2003;10-14;0.000315;0.001575;2.628289;97408.693877;153.410265;486679.624532;6629531.792108;68.058933;Brasil
2003;15-19;0.000553;0.002761;2.657062;97255.283612;268.531326;485647.265906;6142852.167576;63.162143;Brasil
2003;20-24;0.000674;0.003363;2.588559;96986.752286;326.140279;484147.293377;5657204.90167;58.329666;Brasil
2003;25-29;0.000852;0.004249;2.607593;96660.612006;410.720596;482320.449318;5173057.608293;53.517741;Brasil
2003;30-34;0.001139;0.005678;2.633545;96249.89141;546.5339;479956.109164;4690737.158975;48.734987;Brasil
2003;35-39;0.001635;0.008144;2.653157;95703.35751;779.434645;476687.577041;4210781.049811;43.998258;Brasil
2003;40-44;0.002414;0.012004;2.665572;94923.922865;1139.450316;471959.64966;3734093.47277;39.337749;Brasil
2003;45-49;0.003708;0.018382;2.66038;93784.47255;1723.986733;464888.888361;3262133.82311;34.783304;Brasil
2003;50-54;0.00541;0.026712;2.650152;92060.485817;2459.133756;454523.838791;2797244.934749;30.38486;Brasil
2003;55-59;0.008048;0.039495;2.655358;89601.352061;3538.804644;439709.532045;2342721.095958;26.146046;Brasil
2003;60-64;0.012361;0.060058;2.648985;86062.547417;5168.727591;418160.982261;1903011.563913;22.11196;Brasil
2003;65-69;0.018619;0.08913;2.611861;80893.819826;7210.09056;387250.401838;1484850.581651;18.35555;Brasil
2003;70-74;0.025473;0.120104;2.625845;73683.729266;8849.674829;347408.1441;1097600.179813;14.8961;Brasil
2003;75-79;0.043946;0.198975;2.62658;64834.054437;12900.353976;293552.314949;750192.035714;11.570957;Brasil
2003;80-84;0.072579;0.308398;2.565235;51933.700461;16016.225909;220672.752652;456639.720765;8.792744;Brasil
2003;85-89;0.124197;0.471281;2.442318;35917.474552;16927.221708;136292.918706;235966.968113;6.569698;Brasil
2003;90+;0.190524;1.0;5.248695;18990.252844;18990.252844;99674.049406;99674.049406;5.248695;Brasil
2004;0;0.020014;0.019664;0.108991;100000.0;1966.351509;98247.962214;7650274.399125;76.502744;Brasil
2004;1-4;0.00082;0.003275;1.491998;98033.648491;321.038564;391329.428537;7552026.436911;77.035044;Brasil
2004;5-9;0.000285;0.001421;2.278859;97712.609926;138.891657;488185.105895;7160697.008374;73.283244;Brasil
2004;10-14;0.0003;0.001499;2.632863;97573.718269;146.298473;487522.2828;6672511.902479;68.384315;Brasil
2004;15-19;0.00054;0.002696;2.659203;97427.419796;262.703149;486522.164165;6184989.619679;63.483049;Brasil
2004;20-24;0.000648;0.003234;2.587042;97164.716648;314.243804;485065.325998;5698467.455513;58.647497;Brasil
2004;25-29;0.000825;0.004118;2.608346;96850.472844;398.877482;483298.387217;5213402.129516;53.829393;Brasil
2004;30-34;0.001099;0.00548;2.632335;96451.595362;528.519491;481006.619526;4730103.742299;49.041218;Brasil
2004;35-39;0.001575;0.007846;2.653647;95923.075871;752.582131;477849.556272;4249097.122773;44.296923;Brasil
2004;40-44;0.002334;0.011605;2.666111;95170.493739;1104.481543;473274.731574;3771247.566501;39.626227;Brasil
2004;45-49;0.003578;0.017743;2.660304;94066.012196;1669.003994;466425.098984;3297972.834927;35.060196;Brasil
2004;50-54;0.005221;0.025789;2.65001;92397.008202;2382.808335;456385.464489;2831547.735943;30.645448;Brasil
2004;55-59;0.007746;0.038038;2.655131;90014.199868;3423.940486;442042.306272;2375162.271454;26.386529;Brasil
2004;60-64;0.011879;0.057785;2.653074;86590.259382;5003.581011;421208.260497;1933119.965182;22.324913;Brasil
2004;65-69;0.018187;0.087153;2.6148;81586.678371;7110.485678;390973.463259;1511911.704685;18.531355;Brasil
2004;70-74;0.024722;0.116762;2.627645;74476.192694;8695.952247;351751.075073;1120938.241426;15.050961;Brasil
2004;75-79;0.042974;0.195014;2.630661;65780.240446;12828.099457;298507.089986;769187.166353;11.693286;Brasil
2004;80-84;0.071137;0.303259;2.569833;52952.14099;16058.190467;225736.620322;470680.076367;8.888783;Brasil
2004;85-89;0.122384;0.466298;2.448221;36893.950523;17203.572018;140570.041685;244943.456045;6.639122;Brasil
2004;90+;0.188653;1.0;5.300732;19690.378505;19690.378505;104373.414359;104373.414359;5.300732;Brasil
2005;0;0.018663;0.018357;0.10507;100000.0;1835.663315;98357.209645;7688269.777329;76.882698;Brasil
2005;1-4;0.000761;0.003039;1.494126;98164.336685;298.369642;391909.670031;7589912.567684;77.318432;Brasil
2005;5-9;0.000277;0.001383;2.292483;97865.967043;135.352267;488963.366707;7198002.897653;73.549602;Brasil
2005;10-14;0.000296;0.001481;2.632031;97730.614776;144.691981;488310.447822;6709039.530946;68.648289;Brasil
2005;15-19;0.000523;0.002613;2.65707;97585.922795;254.997402;487332.172922;6220729.083124;63.746173;Brasil
2005;20-24;0.000633;0.003161;2.585814;97330.925393;307.61595;485911.984869;5733396.910203;58.90622;Brasil
2005;25-29;0.000795;0.003967;2.606571;97023.309442;384.919395;484195.270056;5247484.925334;54.084786;Brasil
2005;30-34;0.001064;0.005308;2.635146;96638.390048;512.969484;481978.85245;4763289.655278;49.289828;Brasil
2005;35-39;0.001537;0.007658;2.653145;96125.420564;736.111586;478899.555733;4281310.802828;44.538799;Brasil
2005;40-44;0.002254;0.011212;2.664571;95389.308978;1069.490072;474448.827125;3802411.247095;39.862027;Brasil
2005;45-49;0.003464;0.01718;2.662134;94319.818905;1620.417179;467810.776463;3327962.41997;35.283808;Brasil
2005;50-54;0.005082;0.025109;2.650346;92699.401726;2327.606243;458027.938425;2860151.643507;30.854046;Brasil
2005;55-59;0.0075;0.03685;2.654024;90371.795483;3330.178511;444046.459897;2402123.705082;26.580458;Brasil
2005;60-64;0.011473;0.055861;2.655373;87041.616973;4862.262045;423807.892976;1958077.245184;22.495874;Brasil
2005;65-69;0.017732;0.085067;2.618096;82179.354927;6990.750032;394245.482039;1534269.352208;18.669766;Brasil
2005;70-74;0.024147;0.1142;2.630198;75188.604895;8586.552316;355594.593798;1140023.870169;15.162189;Brasil
2005;75-79;0.042173;0.191741;2.634745;66602.052579;12770.316571;302805.208908;784429.276371;11.777854;Brasil
2005;80-84;0.070293;0.300249;2.573312;53831.736009;16162.903229;229936.355856;481624.067462;8.946843;Brasil
2005;85-89;0.1211;0.462741;2.452466;37668.83278;17430.91426;143938.309655;251687.711607;6.68159;Brasil
2005;90+;0.187824;1.0;5.324135;20237.91852;20237.91852;107749.401952;107749.401952;5.324135;Brasil
2006;0;0.017272;0.017008;0.101025;100000.0;1700.837113;98470.990149;7730416.535342;77.304165;Brasil
2006;1-4;0.000714;0.002851;1.496321;98299.162887;280.203497;392495.11205;7631945.545193;77.639985;Brasil
2006;5-9;0.000269;0.001345;2.301914;98018.959389;131.80466;489739.176625;7239450.433143;73.857654;Brasil
2006;10-14;0.00029;0.001449;2.631195;97887.154729;141.86027;489099.734368;6749711.256519;68.954004;Brasil
2006;15-19;0.000507;0.00253;2.654028;97745.294459;247.324394;488146.256274;6260611.52215;64.05026;Brasil
2006;20-24;0.000611;0.003048;2.589388;97497.970066;297.221399;486773.364832;5772465.265876;59.206005;Brasil
2006;25-29;0.000783;0.003907;2.609455;97200.748667;379.783047;485095.854743;5285691.901044;54.379127;Brasil
2006;30-34;0.001041;0.005191;2.632198;96820.965621;502.567718;482914.847385;4800596.046301;49.582196;Brasil
2006;35-39;0.001492;0.007435;2.652472;96318.397902;716.094969;479910.936734;4317681.198916;44.82717;Brasil
2006;40-44;0.002196;0.010924;2.66313;95602.302933;1044.396476;475570.896074;3837770.262182;40.143073;Brasil
2006;45-49;0.003337;0.016558;2.659967;94557.906457;1565.669908;469125.813238;3362199.366109;35.557041;Brasil
2006;50-54;0.004893;0.024189;2.652119;92992.236549;2249.414267;459679.825936;2893073.55287;31.110915;Brasil
2006;55-59;0.007274;0.03576;2.654195;90742.822282;3244.939488;446102.117557;2433393.726935;26.816377;Brasil
2006;60-64;0.011032;0.053768;2.655054;87497.882794;4704.550767;426457.498344;1987291.609378;22.712454;Brasil
2006;65-69;0.017097;0.082144;2.621954;82793.332027;6800.937652;397793.717551;1560834.111034;18.852172;Brasil
2006;70-74;0.023503;0.111324;2.634367;75992.394375;8459.804619;359949.182032;1163040.393484;15.304695;Brasil
2006;75-79;0.041218;0.187832;2.641755;67532.589755;12684.781485;307749.123521;803091.211452;11.891906;Brasil
2006;80-84;0.070086;0.299464;2.571713;54847.808271;16424.937571;234354.586364;495342.087931;9.03121;Brasil
2006;85-89;0.117209;0.451589;2.459777;38422.8707;17351.350536;148038.052896;260987.501567;6.792504;Brasil
2006;90+;0.186557;1.0;5.36029;21071.520164;21071.520164;112949.448671;112949.448671;5.36029;Brasil
2007;0;0.016132;0.015901;0.097702;100000.0;1590.075631;98565.278366;7754679.245823;77.546792;Brasil
2007;1-4;0.000677;0.002705;1.498122;98409.924369;266.217193;392973.654536;7656113.967457;77.79819;Brasil
2007;5-9;0.000267;0.001333;2.312711;98143.707176;130.806435;490367.02125;7263140.312921;74.005156;Brasil
2007;10-14;0.000289;0.001445;2.630505;98012.900741;141.587883;489729.01199;6772773.291671;69.100835;Brasil
2007;15-19;0.000501;0.0025;2.651377;97871.312858;244.642603;488781.991022;6283044.279681;64.196996;Brasil
2007;20-24;0.000601;0.003;2.587055;97626.670255;292.897401;487426.605981;5794262.288658;59.351223;Brasil
2007;25-29;0.000765;0.003817;2.608784;97333.772854;371.486407;485780.560117;5306835.682677;54.522038;Brasil
2007;30-34;0.001021;0.005091;2.633697;96962.286447;493.657428;483643.289096;4821055.122561;49.720931;Brasil
2007;35-39;0.001468;0.007313;2.654559;96468.629019;705.513799;480688.404267;4337411.833465;44.961889;Brasil
2007;40-44;0.002175;0.01082;2.66196;95763.11522;1036.182587;476392.939652;3856723.429198;40.273579;Brasil
2007;45-49;0.003264;0.016195;2.659175;94726.932633;1534.086973;470043.63349;3380330.489546;35.684999;Brasil
2007;50-54;0.004825;0.023853;2.653377;93192.84566;2222.931272;460747.84694;2910286.856057;31.228651;Brasil
2007;55-59;0.007151;0.035168;2.655107;90969.914388;3199.20572;447347.775474;2449539.009117;26.926913;Brasil
2007;60-64;0.010911;0.053193;2.654368;87770.708668;4668.777292;427902.308042;2002191.233643;22.811611;Brasil
2007;65-69;0.016733;0.080464;2.622125;83101.931377;6686.74241;399609.419346;1574288.925601;18.944071;Brasil
2007;70-74;0.02318;0.10988;2.63636;76415.188967;8396.481891;362229.683223;1174679.506255;15.37233;Brasil
2007;75-79;0.040598;0.185283;2.645917;68018.707075;12602.700988;310425.727735;812449.823032;11.944506;Brasil
2007;80-84;0.070082;0.299459;2.572164;55416.006087;16594.835526;236790.494537;502024.095297;9.059189;Brasil
2007;85-89;0.115692;0.44719;2.462692;38821.17056;17360.437018;150057.074622;265233.60076;6.83219;Brasil
2007;90+;0.186329;1.0;5.366849;21460.733543;21460.733543;115176.526138;115176.526138;5.366849;Brasil
2008;0;0.015579;0.015363;0.096088;100000.0;1536.262934;98611.353327;7774983.843039;77.749838;Brasil
2008;1-4;0.000644;0.00257;1.498997;98463.737066;253.04726;393222.076299;7676372.489712;77.961417;Brasil
2008;5-9;0.00026;0.001299;2.32069;98210.689806;127.588179;490711.600776;7283150.413413;74.158428;Brasil
2008;10-14;0.000285;0.001423;2.633327;98083.101627;139.574497;490085.180977;6792438.812637;69.251876;Brasil
2008;15-19;0.000494;0.00247;2.655644;97943.52713;241.879641;489150.583695;6302353.63166;64.346811;Brasil
2008;20-24;0.000604;0.003016;2.589452;97701.647489;294.699757;487797.849674;5813203.047965;59.49954;Brasil
2008;25-29;0.000764;0.003814;2.606574;97406.947732;371.55282;486145.45435;5325405.198291;54.671718;Brasil
2008;30-34;0.001015;0.005065;2.631625;97035.394911;491.451967;484013.03205;4839259.743941;49.871078;Brasil
2008;35-39;0.001452;0.007237;2.655234;96543.942945;698.66684;481081.504141;4355246.711891;45.111548;Brasil
2008;40-44;0.00217;0.010797;2.660549;95845.276105;1034.842599;476805.416545;3874165.20775;40.421034;Brasil
2008;45-49;0.003207;0.015918;2.657599;94810.433506;1509.157048;470517.117134;3397359.791205;35.833185;Brasil
2008;50-54;0.004775;0.023612;2.652579;93301.276458;2202.992957;461335.029848;2926842.674071;31.369803;Brasil
2008;55-59;0.006998;0.034424;2.651935;91098.283501;3135.93862;448128.030262;2465507.644223;27.06426;Brasil
2008;60-64;0.01062;0.051809;2.65585;87962.34488;4557.239084;429128.870803;2017379.613961;22.934582;Brasil
2008;65-69;0.016443;0.079124;2.625355;83405.105796;6599.343768;401354.427648;1588250.743158;19.042608;Brasil
2008;70-74;0.022848;0.108387;2.637415;76805.762029;8324.753296;364360.875576;1186896.31551;15.45322;Brasil
2008;75-79;0.039963;0.182653;2.64893;68481.008732;12508.254801;312997.259684;822535.439934;12.011147;Brasil
2008;80-84;0.06964;0.29789;2.574907;55972.753931;16673.736379;239428.413009;509538.18025;9.103325;Brasil
2008;85-89;0.114882;0.444823;2.464194;39299.017552;17481.117341;152166.358644;270109.767241;6.873194;Brasil
2008;90+;0.184986;1.0;5.405809;21817.90021;21817.90021;117943.408598;117943.408598;5.405809;Brasil
2009;0;0.014675;0.014482;0.093446;100000.0;1448.204493;98687.124619;7795537.627551;77.955376;Brasil
2009;1-4;0.000616;0.002459;1.500429;98551.795507;242.353781;393601.401555;7696850.502931;78.099546;Brasil
2009;5-9;0.000253;0.001266;2.329725;98309.441726;124.433948;491214.935832;7303249.101376;74.288379;Brasil
2009;10-14;0.000284;0.001419;2.638955;98185.007779;139.300826;490596.143364;6812034.165544;69.379576;Brasil
2009;15-19;0.000495;0.002472;2.658406;98045.706953;242.361317;489661.02288;6321438.02218;64.474399;Brasil
2009;20-24;0.00061;0.003047;2.586741;97803.345636;298.042519;488297.474314;5831776.9993;59.627582;Brasil
2009;25-29;0.000755;0.003769;2.602942;97505.303117;367.495761;486645.607033;5343479.524987;54.801937;Brasil
2009;30-34;0.001008;0.005028;2.631203;97137.807356;488.417001;484532.075852;4856833.917954;49.999419;Brasil
2009;35-39;0.001432;0.007136;2.652919;96649.390354;689.661452;481628.260795;4372301.842102;45.238794;Brasil
2009;40-44;0.00213;0.010599;2.661132;95959.728903;1017.104143;477419.772224;3890673.581307;40.544858;Brasil
2009;45-49;0.00317;0.015734;2.659438;94942.62476;1493.808942;471216.7715;3413253.809083;35.9507;Brasil
2009;50-54;0.004727;0.023376;2.651384;93448.815817;2184.48051;462113.572384;2942037.037582;31.482871;Brasil
2009;55-59;0.006874;0.033821;2.650214;91264.335307;3086.690719;449068.612707;2479923.465199;27.172975;Brasil
2009;60-64;0.010413;0.050826;2.657086;88177.644588;4481.755806;430387.856053;2030854.852492;23.031403;Brasil
2009;65-69;0.016213;0.078063;2.626852;83695.888783;6533.510737;402974.455048;1600466.996439;19.122409;Brasil
2009;70-74;0.022513;0.106882;2.637887;77162.378046;8247.300904;366330.831092;1197492.541391;15.519124;Brasil
2009;75-79;0.039363;0.180158;2.651469;68915.077142;12415.619546;315416.91455;831161.710299;12.060666;Brasil
2009;80-84;0.069046;0.2958;2.579708;56499.457596;16712.562462;242048.014989;515744.795749;9.128314;Brasil
2009;85-89;0.115109;0.445526;2.464724;39786.895133;17726.106601;153993.894728;273696.78076;6.879069;Brasil
2009;90+;0.184296;1.0;5.426047;22060.788532;22060.788532;119702.886031;119702.886031;5.426047;Brasil
2010;0;0.013771;0.013601;0.090803;100000.0;1360.102539;98763.398956;7811537.573978;78.115376;Brasil
2010;1-4;0.000584;0.002331;1.501862;98639.897461;229.966498;393985.101826;7712774.175022;78.191223;Brasil
2010;5-9;0.000247;0.001236;2.335051;98409.930963;121.670325;491725.409637;7318789.073196;74.370432;Brasil
2010;10-14;0.000276;0.001378;2.64635;98288.260638;135.435922;491122.534391;6827063.66356;69.459604;Brasil
2010;15-19;0.000501;0.002502;2.666722;98152.824716;245.531816;490191.229583;6335941.129169;64.551796;Brasil
2010;20-24;0.000617;0.00308;2.583563;97907.2929;301.583952;488807.70573;5845749.899586;59.706991;Brasil
2010;25-29;0.000753;0.003757;2.599034;97605.708948;366.672507;487148.17666;5356942.193856;54.883492;Brasil
2010;30-34;0.001;0.004988;2.627853;97239.036441;485.030664;485044.61821;4869794.017196;50.080649;Brasil
2010;35-39;0.001404;0.006999;2.651269;96754.005777;677.162869;482179.555739;4384749.398986;45.318531;Brasil
2010;40-44;0.002096;0.01043;2.661925;96076.842908;1002.052218;478041.341329;3902569.843247;40.619256;Brasil
2010;45-49;0.00312;0.015486;2.65914;95074.79069;1472.360395;471927.364435;3424528.501918;36.019312;Brasil
2010;50-54;0.004642;0.022961;2.652294;93602.430295;2149.16699;462966.540026;2952601.137483;31.544065;Brasil
2010;55-59;0.006789;0.03341;2.650199;91453.263305;3055.418473;450086.691537;2489634.597457;27.223026;Brasil
2010;60-64;0.010217;0.049889;2.656958;88397.844832;4410.093479;431656.189918;2039547.905919;23.072371;Brasil
2010;65-69;0.015971;0.07695;2.634643;83987.751353;6462.838377;404651.836621;1607891.716001;19.14436;Brasil
2010;70-74;0.022874;0.10851;2.638255;77524.912976;8412.247301;367756.979718;1203239.87938;15.520687;Brasil
2010;75-79;0.038985;0.178528;2.644472;69112.665675;12338.57603;316499.464957;835482.899661;12.088709;Brasil
2010;80-84;0.067581;0.290469;2.583435;56774.089645;16491.099321;244018.640303;518983.434704;9.141202;Brasil
2010;85-89;0.114373;0.443753;2.475774;40282.990324;17875.695236;156292.650615;274964.794401;6.825829;Brasil
2010;90+;0.188817;1.0;5.296139;22407.295088;22407.295088;118672.143786;118672.143786;5.296139;Brasil
2011;0;0.013555;0.01339;0.090171;100000.0;1339.022747;98781.717848;7829495.456133;78.294955;Brasil
2011;1-4;0.000555;0.002218;1.502205;98660.977253;218.876835;394097.199559;7730713.738285;78.356347;Brasil
2011;5-9;0.000241;0.001206;2.34217;98442.100418;118.72624;491894.947968;7336616.538726;74.527225;Brasil
2011;10-14;0.000271;0.001354;2.654003;98323.374178;133.161866;491304.473512;6844721.590758;69.614389;Brasil
2011;15-19;0.000507;0.002531;2.667552;98190.212312;248.54937;490371.333085;6353417.117246;64.705198;Brasil
2011;20-24;0.000609;0.00304;2.575701;97941.662942;297.720375;488986.551438;5863045.784162;59.862633;Brasil
2011;25-29;0.000733;0.003661;2.600127;97643.942567;357.429416;487361.927636;5374059.232724;55.037303;Brasil
2011;30-34;0.000992;0.004947;2.628566;97286.513151;481.310429;485291.169748;4886697.305088;50.229956;Brasil
2011;35-39;0.001373;0.006843;2.648839;96805.202722;662.407265;482468.587373;4401406.13534;45.466628;Brasil
2011;40-44;0.002054;0.010222;2.662307;96142.795457;982.795481;478416.503341;3918937.547967;40.761635;Brasil
2011;45-49;0.003054;0.015164;2.657864;95159.999976;1442.958982;472420.393456;3440521.044625;36.155118;Brasil
2011;50-54;0.004519;0.022356;2.653635;93717.040994;2095.151372;463669.215594;2968100.651169;31.670875;Brasil
2011;55-59;0.006681;0.032888;2.653337;91621.889622;3013.235723;451038.398042;2504431.435575;27.334422;Brasil
2011;60-64;0.010085;0.04926;2.656397;88608.653899;4364.851523;432813.788598;2053393.037533;23.17373;Brasil
2011;65-69;0.015655;0.075478;2.63455;84243.802376;6358.58364;406178.10023;1620579.248935;19.236777;Brasil
2011;70-74;0.022498;0.106819;2.640608;77885.218736;8319.624022;369796.84001;1214401.148705;15.59219;Brasil
2011;75-79;0.0385;0.176513;2.647253;69565.594714;12279.214374;318938.084798;844604.308695;12.141121;Brasil
2011;80-84;0.067036;0.288535;2.588347;57286.380341;16529.106468;246569.438086;525666.223897;9.176112;Brasil
2011;85-89;0.115019;0.445603;2.473475;40757.273872;18161.569323;157900.717333;279096.78581;6.847779;Brasil
2011;90+;0.186439;1.0;5.363677;22595.704549;22595.704549;121196.068477;121196.068477;5.363677;Brasil
2012;0;0.013255;0.013097;0.089291;100000.0;1309.704907;98807.240146;7849353.143428;78.493531;Brasil
2012;1-4;0.000538;0.00215;1.502682;98690.295093;212.147602;394231.380351;7750545.903282;78.534023;Brasil
2012;5-9;0.000234;0.00117;2.343514;98478.14749;115.194124;492084.725877;7356314.522931;74.699969;Brasil
2012;10-14;0.000264;0.00132;2.661451;98362.953366;129.862553;491511.076918;6864229.797054;69.784706;Brasil
2012;15-19;0.000509;0.002544;2.668339;98233.090813;249.92723;490582.708476;6372718.720136;64.873442;Brasil
2012;20-24;0.000596;0.002975;2.570147;97983.163583;291.459353;489207.614393;5882136.01166;60.03211;Brasil
2012;25-29;0.000718;0.003582;2.601319;97691.70423;349.943479;487619.118236;5392928.397267;55.203545;Brasil
2012;30-34;0.000976;0.004868;2.630867;97341.760751;473.890396;485586.09458;4905309.27903;50.39265;Brasil
