Ano;Grupo Etário;nMx;nqx;nAx;lx;ndx;nLx;Tx;ex;Local
2000;0;0.032572;0.031678;0.133575;100000.0;3167.836304;97255.308361;6731573.274974;67.315733;Brasil
2000;1-4;0.001249;0.004983;1.55755;96832.163696;482.492585;386150.190896;6634317.966613;68.513578;Brasil
2000;5-9;0.000443;0.002211;2.31305;96349.671112;213.068062;481175.852431;6248167.775717;64.848875;Brasil
2000;10-14;0.000535;0.002672;2.807357;96136.60305;256.849868;480119.835306;5766991.923286;59.987473;Brasil
2000;15-19;0.001947;0.009692;2.856376;95879.753181;929.282967;477406.73261;5286872.08798;55.140652;Brasil
2000;20-24;0.003018;0.01498;2.60057;94950.470215;1422.404906;471339.389459;4809465.35537;50.65236;Brasil
2000;25-29;0.003251;0.016126;2.535952;93528.065309;1508.207527;463924.031337;4338125.965911;46.383147;Brasil
2000;30-34;0.003705;0.018358;2.558702;92019.857782;1689.259671;455975.302341;3874201.934574;42.101803;Brasil
2000;35-39;0.004472;0.022119;2.582464;90330.598111;1998.063773;446822.600221;3418226.632233;37.841293;Brasil
2000;40-44;0.005755;0.028386;2.602459;88332.534338;2507.383188;435651.116613;2971404.032013;33.63884;Brasil
2000;45-49;0.007746;0.038025;2.612683;85825.15115;3263.50104;421334.745531;2535752.9154;29.545569;Brasil
2000;50-54;0.010681;0.05208;2.61595;82561.650111;4299.814446;402557.27962;2114418.169869;25.610173;Brasil
2000;55-59;0.015037;0.072582;2.615897;78261.835665;5680.410878;377766.494799;1711860.890249;21.873508;Brasil
2000;60-64;0.021653;0.102939;2.609407;72581.424787;7471.43394;345045.963799;1334094.39545;18.380659;Brasil
2000;65-69;0.031569;0.146645;2.580309;65109.990847;9548.064465;302446.585028;989048.431652;15.190425;Brasil
2000;70-74;0.043656;0.197268;2.560193;55561.926382;10960.612728;251067.851912;686601.846623;12.357416;Brasil
2000;75-79;0.065214;0.280938;2.536596;44601.313654;12530.203962;192139.60837;435533.994711;9.765049;Brasil
2000;80-84;0.099897;0.398354;2.458668;32071.109692;12775.661725;127888.350405;243394.38634;7.58921;Brasil
2000;85-89;0.14522;0.523898;2.342248;19295.447967;10108.843881;69610.440243;115506.035936;5.986181;Brasil
2000;90+;0.200163;1.0;4.995926;9186.604087;9186.604087;45895.595693;45895.595693;4.995926;Brasil
2001;0;0.030075;0.029305;0.126752;100000.0;2930.512788;97440.93628;6771169.67405;67.711697;Brasil
2001;1-4;0.001144;0.004563;1.564705;97069.487212;442.915375;387199.319089;6673728.737771;68.752076;Brasil
2001;5-9;0.000429;0.002145;2.326393;96626.571837;207.261546;482578.723237;6286529.418682;65.060048;Brasil
2001;10-14;0.00052;0.002599;2.817215;96419.310291;250.605466;481549.53349;5803950.695445;60.1949;Brasil
2001;15-19;0.001979;0.009854;2.863737;96168.704825;947.658537;478819.076403;5322401.161955;55.34442;Brasil
2001;20-24;0.003042;0.015101;2.59548;95221.046288;1437.917317;472647.730363;4843582.085552;50.866718;Brasil
2001;25-29;0.003226;0.016005;2.530486;93783.12897;1500.99603;465208.914154;4370934.355189;46.60683;Brasil
2001;30-34;0.003637;0.018025;2.555645;92282.13294;1663.42797;457344.656089;3905725.441035;42.323745;Brasil
2001;35-39;0.00437;0.021624;2.581532;90618.70497;1959.50839;448354.517337;3448380.784947;38.053742;Brasil
2001;40-44;0.00562;0.027725;2.6036;88659.19658;2458.039472;437405.53828;3000026.26761;33.837734;Brasil
2001;45-49;0.007601;0.03733;2.614015;86201.157108;3217.917985;423327.882181;2562620.729329;29.72838;Brasil
2001;50-54;0.010481;0.051126;2.615205;82983.239123;4242.617164;404798.424306;2139292.847148;25.779819;Brasil
2001;55-59;0.014675;0.070895;2.616501;78740.62196;5582.284434;380397.740996;1734494.422843;22.027949;Brasil
2001;60-64;0.021232;0.101035;2.61115;73158.337525;7391.522777;348134.450132;1354096.681847;18.509123;Brasil
2001;65-69;0.030938;0.143924;2.582574;65766.814748;9465.449058;305952.04717;1005962.231715;15.295894;Brasil
2001;70-74;0.043001;0.194629;2.565151;56301.36569;10957.854219;254826.103689;700010.184545;12.433272;Brasil
2001;75-79;0.065021;0.280183;2.534174;45343.511471;12704.494177;195390.487054;445184.080856;9.818033;Brasil
2001;80-84;0.097074;0.389529;2.465378;32639.017294;12713.849416;130970.283143;249793.593802;7.65322;Brasil
2001;85-89;0.145368;0.524693;2.349721;19925.167878;10454.604752;71918.220747;118823.31066;5.963479;Brasil
2001;90+;0.201909;1.0;4.952724;9470.563126;9470.563126;46905.089912;46905.089912;4.952724;Brasil
2002;0;0.028632;0.02793;0.122799;100000.0;2793.012649;97549.966829;6800428.033866;68.00428;Brasil
2002;1-4;0.001079;0.004303;1.568849;97206.987351;418.298389;387811.00294;6702878.067037;68.954694;Brasil
2002;5-9;0.000417;0.002084;2.335481;96788.688963;201.744059;483405.893946;6315067.064097;65.24592;Brasil
2002;10-14;0.000511;0.002554;2.823002;96586.944903;246.707645;482397.642511;5831661.170152;60.377323;Brasil
2002;15-19;0.001977;0.009844;2.866681;96340.237258;948.406089;479677.933986;5349263.527641;55.524708;Brasil
2002;20-24;0.003032;0.015051;2.594387;95391.831169;1435.747706;473505.302654;4869585.593655;51.048245;Brasil
2002;25-29;0.003206;0.015904;2.527036;93956.083463;1494.303971;466085.058038;4396080.291002;46.788671;Brasil
2002;30-34;0.003565;0.01767;2.552125;92461.779493;1633.791163;458309.58066;3929995.232963;42.503997;Brasil
2002;35-39;0.004267;0.021117;2.580444;90827.988329;1917.982903;449499.274973;3471685.652303;38.222642;Brasil
2002;40-44;0.005473;0.027013;2.605233;88910.005426;2401.755115;438798.382179;3022186.377329;33.991522;Brasil
2002;45-49;0.007469;0.036691;2.615075;86508.250312;3174.063628;424971.347406;2583387.995151;29.862909;Brasil
2002;50-54;0.010247;0.050012;2.615046;83334.186683;4167.683845;406731.199099;2158416.647745;25.900735;Brasil
2002;55-59;0.014374;0.069492;2.61879;79166.502839;5501.470194;382732.36034;1751685.448646;22.126599;Brasil
2002;60-64;0.020924;0.099642;2.612248;73665.032644;7340.128391;350798.753755;1368953.088306;18.583486;Brasil
2002;65-69;0.03037;0.141474;2.584792;66324.904254;9383.252872;308962.016323;1018154.334552;15.351011;Brasil
2002;70-74;0.042589;0.192973;2.56971;56941.651382;10988.210637;258003.714167;709192.318229;12.45472;Brasil
2002;75-79;0.064972;0.279999;2.533907;45953.440745;12866.896121;198036.24186;451188.604062;9.818386;Brasil
2002;80-84;0.095974;0.386096;2.469281;33086.544624;12774.574449;133103.861169;253152.362202;7.651218;Brasil
2002;85-89;0.146387;0.527525;2.352969;20311.970175;10715.067174;73196.738855;120048.501034;5.910234;Brasil
2002;90+;0.204835;1.0;4.881967;9596.903002;9596.903002;46851.762178;46851.762178;4.881967;Brasil
2003;0;0.027158;0.026523;0.118754;100000.0;2652.329734;97662.646304;6830815.164749;68.308152;Brasil
2003;1-4;0.001007;0.004017;1.573089;97347.670266;391.059185;388441.615351;6733152.518445;69.166037;Brasil
2003;5-9;0.000407;0.002031;2.342953;96956.611081;196.922117;484259.824141;6344710.903094;65.438662;Brasil
2003;10-14;0.000494;0.002467;2.826495;96759.688964;238.660444;483279.715244;5860451.078953;60.567072;Brasil
2003;15-19;0.001959;0.009753;2.872813;96521.028519;941.377132;480602.657297;5377171.363708;55.709843;Brasil
2003;20-24;0.003015;0.014965;2.591663;95579.651387;1430.38502;474453.408004;4896568.706411;51.230242;Brasil
2003;25-29;0.003134;0.015551;2.52166;94149.266368;1464.128622;467117.723846;4422115.298407;46.969196;Brasil
2003;30-34;0.003452;0.017114;2.55265;92685.137746;1586.179094;459543.753343;3954997.574561;42.671324;Brasil
2003;35-39;0.004177;0.020678;2.583564;91098.958652;1883.734164;450942.870937;3495453.821219;38.369855;Brasil
2003;40-44;0.005375;0.026533;2.605574;89215.224488;2367.129874;440408.20398;3044510.950281;34.125464;Brasil
2003;45-49;0.007317;0.035957;2.61585;86848.094614;3122.772941;426795.31458;2604102.746301;29.98457;Brasil
2003;50-54;0.010084;0.049238;2.615973;83725.321673;4122.44981;408798.577092;2177307.431721;26.005364;Brasil
2003;55-59;0.014121;0.068311;2.619965;79602.871863;5437.731752;385072.368935;1768508.854629;22.216646;Brasil
2003;60-64;0.020656;0.098429;2.61319;74165.140111;7300.024099;353401.933641;1383436.485694;18.65346;Brasil
2003;65-69;0.029891;0.139399;2.586301;66865.116012;9320.909988;311827.706363;1030034.552053;15.404663;Brasil
2003;70-74;0.042148;0.191183;2.573058;57544.206024;11001.466331;261021.11273;718206.84569;12.480958;Brasil
2003;75-79;0.064698;0.279004;2.535676;46542.739693;12985.624285;200712.914396;457185.732959;9.822923;Brasil
2003;80-84;0.095526;0.384718;2.47178;33557.115407;12910.031213;135146.174475;256472.818563;7.642874;Brasil
2003;85-89;0.146867;0.528896;2.35521;20647.084194;10920.157979;74353.899906;121326.644089;5.876212;Brasil
2003;90+;0.207076;1.0;4.829146;9726.926215;9726.926215;46972.744183;46972.744183;4.829146;Brasil
2004;0;0.024929;0.02439;0.11262;100000.0;2438.95136;97835.72298;6881511.884227;68.815119;Brasil
2004;1-4;0.000938;0.003744;1.57952;97561.04864;365.250452;389360.113081;6783676.161247;69.532629;Brasil
2004;5-9;0.000385;0.001921;2.352196;97195.798188;186.684315;485484.687377;6394316.048166;65.787988;Brasil
2004;10-14;0.00048;0.002397;2.833996;97009.113874;232.513259;484541.944787;5908831.360789;60.910064;Brasil
2004;15-19;0.00192;0.00956;2.870289;96776.600615;925.20456;481912.584449;5424289.416002;56.049597;Brasil
2004;20-24;0.002893;0.014365;2.587432;95851.396054;1376.926223;475935.051545;4942376.831553;51.562909;Brasil
2004;25-29;0.003007;0.014922;2.521968;94474.469831;1409.794251;468878.83431;4466441.780009;47.276706;Brasil
2004;30-34;0.003313;0.016432;2.554469;93064.675579;1529.209181;461583.649166;3997562.945699;42.954676;Brasil
2004;35-39;0.004037;0.019989;2.585734;91535.466398;1829.687554;453259.978956;3535979.296533;38.629609;Brasil
2004;40-44;0.005206;0.025708;2.607994;89705.778845;2306.138747;443012.595587;3082719.317577;34.36478;Brasil
2004;45-49;0.007141;0.035108;2.618601;87399.640098;3068.444755;429691.009564;2639706.721989;30.202718;Brasil
2004;50-54;0.009879;0.048259;2.615861;84331.195342;4069.750899;411953.124952;2210015.712425;26.206384;Brasil
2004;55-59;0.013746;0.066554;2.618988;80261.444443;5341.73172;388588.4932;1798062.587473;22.40257;Brasil
2004;60-64;0.020066;0.095749;2.615424;74919.712723;7173.497728;357492.811904;1409474.094272;18.813127;Brasil
2004;65-69;0.029238;0.136565;2.589097;67746.214994;9251.761893;316425.973788;1051981.282368;15.528267;Brasil
2004;70-74;0.041227;0.187407;2.576348;58494.453101;10962.277156;265903.520189;735555.30858;12.574787;Brasil
2004;75-79;0.063702;0.275367;2.540524;47532.175945;13088.798305;205469.300679;469651.788391;9.880713;Brasil
2004;80-84;0.094691;0.382125;2.475936;34443.37764;13161.668994;138995.992268;264182.487712;7.670052;Brasil
2004;85-89;0.146294;0.527603;2.358727;21281.708646;11228.288172;76751.566948;125186.495444;5.882352;Brasil
2004;90+;0.207566;1.0;4.817756;10053.420474;10053.420474;48434.928495;48434.928495;4.817756;Brasil
2005;0;0.023474;0.022993;0.108605;100000.0;2299.317822;97950.400481;6927211.613468;69.272116;Brasil
2005;1-4;0.00087;0.003474;1.583728;97700.682178;339.457844;389982.50607;6829261.212987;69.899831;Brasil
2005;5-9;0.000372;0.00186;2.362059;97361.224334;181.105597;486328.37582;6439278.706917;66.138021;Brasil
2005;10-14;0.000466;0.002326;2.839593;97180.118737;226.054007;485412.224989;5952950.331097;61.256874;Brasil
2005;15-19;0.00191;0.009509;2.869664;96954.064729;921.971384;482806.214763;5467538.106108;56.393078;Brasil
2005;20-24;0.002799;0.013901;2.581029;96032.093345;1334.925786;476931.320486;4984731.891345;51.906938;Brasil
2005;25-29;0.002897;0.014384;2.521869;94697.167559;1362.119479;470110.327499;4507800.570859;47.602275;Brasil
2005;30-34;0.0032;0.015877;2.555216;93335.04808;1481.847939;463052.441543;4037690.24336;43.260172;Brasil
2005;35-39;0.0039;0.019316;2.587211;91853.200141;1774.245778;454985.120773;3574637.801817;38.916856;Brasil
2005;40-44;0.005057;0.024984;2.609043;90078.954363;2250.529617;445013.853158;3119652.681044;34.632426;Brasil
2005;45-49;0.006923;0.034054;2.621205;87828.424746;2990.916916;432027.345196;2674638.827885;30.452998;Brasil
2005;50-54;0.009697;0.047391;2.61772;84837.50783;4020.517597;414609.539665;2242611.482689;26.434198;Brasil
2005;55-59;0.013422;0.065028;2.615765;80816.990233;5255.33269;391555.003295;1828001.943024;22.61903;Brasil
2005;60-64;0.019331;0.0924;2.617403;75561.657543;6981.895265;361173.247299;1436446.939729;19.010262;Brasil
2005;65-69;0.028609;0.133828;2.592731;68579.762278;9177.902524;320805.132443;1075273.69243;15.679169;Brasil
2005;70-74;0.040162;0.183014;2.578892;59401.859754;10871.349051;270688.586515;754468.559987;12.701093;Brasil
2005;75-79;0.062428;0.27068;2.546362;48530.510703;13136.230312;210421.000576;483779.973472;9.968574;Brasil
2005;80-84;0.093666;0.378892;2.479845;35394.280391;13410.626497;143174.543574;273358.972896;7.723253;Brasil
2005;85-89;0.144595;0.523458;2.364003;21983.653894;11507.525033;79584.467888;130184.429323;5.921874;Brasil
2005;90+;0.207038;1.0;4.830025;10476.128861;10476.128861;50599.961435;50599.961435;4.830025;Brasil
2006;0;0.021418;0.021015;0.102917;100000.0;2101.467248;98114.809842;6978180.47877;69.781805;Brasil
2006;1-4;0.000808;0.003227;1.589678;97898.532752;315.928818;390832.640815;6880065.668928;70.277516;Brasil
2006;5-9;0.000361;0.001802;2.372296;97582.603934;175.809919;487451.043226;6489233.028113;66.499896;Brasil
2006;10-14;0.000453;0.002263;2.845807;97406.794016;220.454527;486559.06855;6001781.984887;61.61564;Brasil
2006;15-19;0.001905;0.009488;2.871432;97186.339488;922.087747;483968.970936;5515222.916338;56.748952;Brasil
2006;20-24;0.002746;0.013641;2.577204;96264.251741;1313.121509;478139.8326;5031253.945402;52.265029;Brasil
2006;25-29;0.002837;0.014085;2.520641;94951.130232;1337.358123;471439.859816;4553114.112802;47.952184;Brasil
2006;30-34;0.00312;0.01548;2.552276;93613.77211;1449.118088;464521.819081;4081674.252986;43.601216;Brasil
2006;35-39;0.003761;0.018638;2.58547;92164.654022;1717.72001;456675.78406;3617152.433905;39.246634;Brasil
2006;40-44;0.004882;0.024129;2.610129;90446.934012;2182.385718;447019.050567;3160476.649845;34.942883;Brasil
2006;45-49;0.006701;0.032979;2.623098;88264.548294;2910.837861;434403.964927;2713457.599278;30.742327;Brasil
2006;50-54;0.009426;0.046095;2.61966;85353.710433;3934.360462;417403.437487;2279053.634352;26.701284;Brasil
2006;55-59;0.013077;0.063407;2.614396;81419.349971;5162.517779;394781.027964;1861650.196865;22.86496;Brasil
2006;60-64;0.018603;0.089069;2.61843;76256.832192;6792.100043;365108.302229;1466869.1689;19.235905;Brasil
2006;65-69;0.027809;0.130332;2.596449;69464.732148;9053.44822;325563.237017;1101760.866671;15.860723;Brasil
2006;70-74;0.039031;0.178329;2.582462;60411.283928;10773.097017;276012.052006;776197.629654;12.848554;Brasil
2006;75-79;0.061037;0.265555;2.555059;49638.186911;13181.653163;215962.573886;500185.577649;10.076629;Brasil
2006;80-84;0.093599;0.37858;2.476685;36456.533749;13801.720094;147456.580578;284223.003762;7.796216;Brasil
2006;85-89;0.13915;0.509604;2.374965;22654.813655;11544.974511;82968.111333;136766.423184;6.03697;Brasil
2006;90+;0.206509;1.0;4.842402;11109.839143;11109.839143;53798.311851;53798.311851;4.842402;Brasil
2007;0;0.020193;0.019832;0.099517;100000.0;1983.216276;98214.148386;7001635.399733;70.016354;Brasil
2007;1-4;0.000769;0.003069;1.593234;98016.783724;300.813766;391343.146689;6903421.251347;70.431012;Brasil
2007;5-9;0.000357;0.001784;2.379731;97715.969958;174.355253;488122.992088;6512078.104659;66.642925;Brasil
2007;10-14;0.000446;0.002226;2.847602;97541.614705;217.159147;487240.660607;6023955.112571;61.757796;Brasil
2007;15-19;0.001903;0.009477;2.876511;97324.455558;922.354026;484663.669037;5536714.451963;56.889241;Brasil
2007;20-24;0.002768;0.013748;2.577208;96402.101532;1325.356932;478799.443869;5052050.782926;52.406023;Brasil
2007;25-29;0.002834;0.014072;2.516201;95076.7446;1337.907348;472060.630093;4573251.339057;48.10063;Brasil
2007;30-34;0.003078;0.015274;2.54824;93738.837252;1431.809734;465183.732704;4101190.708964;43.751244;Brasil
2007;35-39;0.003684;0.018259;2.586088;92307.027518;1685.454957;457466.598183;3636006.976259;39.390359;Brasil
2007;40-44;0.004828;0.023862;2.609876;90621.572561;2162.428405;447939.391651;3178540.378076;35.074876;Brasil
2007;45-49;0.006552;0.032258;2.623125;88459.144156;2853.478832;435513.359016;2730600.986425;30.868499;Brasil
2007;50-54;0.009308;0.045531;2.621512;85605.665325;3897.703259;418757.68457;2295087.627409;26.809997;Brasil
2007;55-59;0.012885;0.062506;2.614378;81707.962066;5107.240523;396355.862517;1876329.942839;22.963857;Brasil
2007;60-64;0.018333;0.087833;2.61922;76600.721543;6728.045582;366985.613459;1479974.080321;19.320628;Brasil
2007;65-69;0.027432;0.128678;2.597724;69872.675961;8991.070094;327764.347818;1112988.466862;15.928808;Brasil
2007;70-74;0.038556;0.176352;2.584093;60881.605867;10736.619788;278469.358651;785224.119044;12.897559;Brasil
2007;75-79;0.060395;0.263181;2.559457;50144.986079;13197.210478;218516.566056;506754.760393;10.105791;Brasil
2007;80-84;0.093826;0.379319;2.476484;36947.775602;14015.000403;149371.800697;288238.194337;7.801233;Brasil
2007;85-89;0.137866;0.506299;2.377806;22932.775198;11610.83455;84218.016482;138866.39364;6.055368;Brasil
2007;90+;0.207178;1.0;4.826768;11321.940648;11321.940648;54648.377158;54648.377158;4.826768;Brasil
2008;0;0.018881;0.018564;0.095873;100000.0;1856.447977;98321.535036;7025939.999793;70.2594;Brasil
2008;1-4;0.00073;0.002915;1.597049;98143.552023;286.056979;391886.827151;6927618.464757;70.586588;Brasil
2008;5-9;0.000345;0.001725;2.388615;97857.495044;168.785799;488846.710477;6535731.637606;66.788258;Brasil
2008;10-14;0.000441;0.002201;2.85296;97688.709245;215.047636;487981.830254;6046884.927129;61.899527;Brasil
2008;15-19;0.001887;0.009399;2.882029;97473.661608;916.191078;485427.841775;5558903.096875;57.029797;Brasil
2008;20-24;0.00281;0.013955;2.579519;96557.47053;1347.480044;479525.8028;5073475.255101;52.543581;Brasil
2008;25-29;0.002843;0.014117;2.511721;95209.990487;1344.071018;472705.528816;4593949.452301;48.250708;Brasil
2008;30-34;0.003058;0.015178;2.544878;93865.919469;1424.695011;465831.797953;4121243.923485;43.905647;Brasil
2008;35-39;0.003636;0.018024;2.584456;92441.224458;1666.118203;458181.540583;3655412.125532;39.543095;Brasil
2008;40-44;0.004757;0.023518;2.608958;90775.106255;2134.85505;448771.002661;3197230.584949;35.221447;Brasil
2008;45-49;0.006434;0.031684;2.623578;88640.251205;2808.497904;436527.079696;2748459.582288;31.006902;Brasil
2008;50-54;0.009181;0.044925;2.622982;85831.753301;3856.01941;419992.938287;2311932.502592;26.935632;Brasil
2008;55-59;0.012726;0.061756;2.61364;81975.733891;5062.53376;397797.639655;1891939.564305;23.079264;Brasil
2008;60-64;0.017991;0.086261;2.618958;76913.200131;6634.620718;368768.689017;1494141.92465;19.426339;Brasil
2008;65-69;0.026966;0.126635;2.599804;70278.579413;8899.748262;330031.757768;1125373.235634;16.013033;Brasil
2008;70-74;0.038039;0.174198;2.585838;61378.83115;10692.052876;281081.80892;795341.477865;12.957912;Brasil
2008;75-79;0.059561;0.260054;2.562726;50686.778274;13181.300146;221307.445515;514259.668945;10.145835;Brasil
2008;80-84;0.093252;0.377573;2.481167;37505.478128;14161.040288;151858.09836;292952.22343;7.810918;Brasil
2008;85-89;0.138258;0.507394;2.378584;23344.43784;11844.839346;85671.937514;141094.12507;6.044015;Brasil
2008;90+;0.207491;1.0;4.819489;11499.598495;11499.598495;55422.187556;55422.187556;4.819489;Brasil
2009;0;0.018131;0.017838;0.093785;100000.0;1783.830643;98383.466147;7041120.839647;70.411208;Brasil
2009;1-4;0.000704;0.002811;1.599235;98216.169357;276.05154;392201.942454;6942737.3735;70.688334;Brasil
2009;5-9;0.000334;0.00167;2.394958;97940.117817;163.57371;489274.472642;6550535.431046;66.883067;Brasil
2009;10-14;0.000437;0.002185;2.858501;97776.544106;213.616031;488425.262039;6061260.958404;61.990951;Brasil
2009;15-19;0.001877;0.009346;2.885999;97562.928075;911.867791;485886.951247;5572835.696365;57.120423;Brasil
2009;20-24;0.002842;0.014114;2.580078;96651.060284;1364.097601;479954.291655;5086948.745118;52.632105;Brasil
2009;25-29;0.002836;0.014079;2.507541;95286.962683;1341.579145;473090.983014;4606994.453462;48.348634;Brasil
2009;30-34;0.003032;0.015046;2.54278;93945.383537;1413.527859;466253.568323;4133903.470448;44.003264;Brasil
2009;35-39;0.003589;0.017792;2.583809;92531.855678;1646.372841;458681.326555;3667649.902125;39.636619;Brasil
2009;40-44;0.004699;0.023233;2.608966;90885.482837;2111.503201;449378.738888;3208968.57557;35.307823;Brasil
2009;45-49;0.006347;0.031264;2.623935;88773.979636;2775.434407;437275.285717;2759589.836682;31.085571;Brasil
2009;50-54;0.009076;0.044423;2.624632;85998.545229;3820.309987;420918.085772;2322314.550965;27.004114;Brasil
2009;55-59;0.012642;0.061357;2.613953;82178.235242;5042.24933;398860.133963;1901396.465193;23.13747;Brasil
2009;60-64;0.017797;0.085367;2.617948;77135.985912;6584.86438;369994.438679;1502536.33123;19.479058;Brasil
2009;65-69;0.026606;0.125047;2.60113;70551.121532;8822.180674;331592.345044;1132541.892551;16.052784;Brasil
2009;70-74;0.037732;0.172922;2.587668;61728.940858;10674.317445;282894.711013;800949.547507;12.975268;Brasil
2009;75-79;0.059101;0.258323;2.564548;51054.623413;13188.602994;223152.911345;518054.836494;10.14707;Brasil
2009;80-84;0.092885;0.376519;2.486444;37866.020419;14257.291616;153493.608257;294901.925149;7.788036;Brasil
2009;85-89;0.140195;0.512497;2.376742;23608.728803;12099.396575;86303.809175;141408.316892;5.989662;Brasil
2009;90+;0.208864;1.0;4.787811;11509.332228;11509.332228;55104.507717;55104.507717;4.787811;Brasil
2010;0;0.016561;0.016315;0.089405;100000.0;1631.483383;98514.379629;7067428.333042;70.674283;Brasil
2010;1-4;0.000675;0.002696;1.603822;98368.516617;265.182336;392838.642356;6968913.953413;70.844963;Brasil
2010;5-9;0.000321;0.001602;2.400985;98103.334281;157.196255;490108.115931;6576075.311057;67.032129;Brasil
2010;10-14;0.000431;0.002153;2.868344;97946.138026;210.922967;489281.074961;6085967.195126;62.135857;Brasil
2010;15-19;0.001887;0.0094;2.888995;97735.21506;918.696029;486736.703059;5596686.120165;57.263762;Brasil
2010;20-24;0.002842;0.014114;2.576569;96816.519031;1366.483379;480771.016922;5109949.417105;52.779727;Brasil
2010;25-29;0.002804;0.013925;2.506185;95450.035652;1329.099995;473935.648279;4629178.400184;48.498446;Brasil
2010;30-34;0.003011;0.014945;2.542358;94120.935657;1406.669532;467147.588623;4155242.751904;44.147912;Brasil
2010;35-39;0.003542;0.017558;2.581973;92714.266125;1627.906821;459635.007176;3688095.163282;39.779155;Brasil
2010;40-44;0.004624;0.022866;2.609248;91086.359305;2082.808592;450452.317354;3228460.156106;35.443948;Brasil
2010;45-49;0.006267;0.030874;2.624032;89003.550712;2747.865888;438488.911853;2778007.838752;31.212326;Brasil
2010;50-54;0.008928;0.043715;2.625901;86255.684824;3770.7099;422326.385567;2339518.9269;27.123069;Brasil
2010;55-59;0.012539;0.060876;2.615895;82484.974924;5021.339606;400453.472285;1917192.541333;23.242931;Brasil
2010;60-64;0.017653;0.084701;2.615574;77463.635319;6561.281796;371673.287536;1516739.069048;19.580014;Brasil
2010;65-69;0.026053;0.122615;2.604934;70902.353522;8693.720126;333689.738351;1145065.781511;16.149898;Brasil
2010;70-74;0.037907;0.173667;2.589378;62208.633396;10803.5832;284999.810268;811376.04316;13.042821;Brasil
2010;75-79;0.058454;0.255783;2.559769;51405.050197;13148.521709;224939.818248;526376.232893;10.239777;Brasil
2010;80-84;0.09061;0.369149;2.49158;38256.528487;14122.355463;155857.838279;301436.414644;7.879346;Brasil
2010;85-89;0.138923;0.509418;2.383116;24134.173024;12294.381282;88497.895793;145578.576365;6.032052;Brasil
2010;90+;0.207422;1.0;4.821088;11839.791743;11839.791743;57080.680572;57080.680572;4.821088;Brasil
2011;0;0.016297;0.016058;0.088668;100000.0;1605.838186;98536.54803;7084140.053601;70.841401;Brasil
2011;1-4;0.000648;0.002586;1.604594;98394.161814;254.487177;392967.04721;6985603.505571;70.996118;Brasil
2011;5-9;0.000308;0.00154;2.411161;98139.674637;151.089481;490307.226912;6592636.458361;67.176058;Brasil
2011;10-14;0.000433;0.002164;2.885539;97988.585157;212.028711;489494.59935;6102329.231449;62.275919;Brasil
2011;15-19;0.001969;0.009807;2.889206;97776.556445;958.848667;486858.850581;5612834.632099;57.404708;Brasil
2011;20-24;0.002861;0.014207;2.56632;96817.707778;1375.485803;480741.04594;5125975.781518;52.94461;Brasil
2011;25-29;0.002786;0.013835;2.503743;95442.221975;1320.455832;473914.912745;4645234.735578;48.670647;Brasil
2011;30-34;0.002995;0.014867;2.54165;94121.766143;1399.336042;467168.772948;4171319.822833;44.318334;Brasil
2011;35-39;0.003506;0.017384;2.579354;92722.430101;1611.909026;459710.289957;3704151.049885;39.948813;Brasil
2011;40-44;0.00454;0.022458;2.608392;91110.521075;2046.196205;450658.905388;3244440.759927;35.609946;Brasil
2011;45-49;0.006173;0.030421;2.623063;89064.32487;2709.425106;438881.491656;2793781.854539;31.368136;Brasil
2011;50-54;0.008719;0.042709;2.626189;86354.899765;3688.159079;423019.507503;2354900.362884;27.270026;Brasil
2011;55-59;0.012344;0.059957;2.619321;82666.740686;4956.473246;401533.932938;1931880.85538;23.369506;Brasil
2011;60-64;0.01749;0.08395;2.615089;77710.26744;6523.745859;372992.78675;1530346.922442;19.692982;Brasil
2011;65-69;0.025546;0.120365;2.604292;71186.521581;8568.341995;335405.36345;1157354.135692;16.258052;Brasil
2011;70-74;0.037252;0.170926;2.591754;62618.179586;10703.105536;287315.190788;821948.772242;13.12636;Brasil
2011;75-79;0.057595;0.252538;2.563646;51915.07405;13110.505187;227633.540538;534633.581453;10.298234;Brasil
2011;80-84;0.089941;0.367107;2.498327;38804.568863;14245.417224;158385.470031;307000.040915;7.911441;Brasil
2011;85-89;0.140445;0.513181;2.377068;24559.151639;12603.287763;89738.194667;148614.570885;6.051291;Brasil
2011;90+;0.203067;1.0;4.924477;11955.863876;11955.863876;58876.376218;58876.376218;4.924477;Brasil
2012;0;0.0156;0.015381;0.086719;100000.0;1538.060953;98595.318543;7107419.576631;71.074196;Brasil
2012;1-4;0.000622;0.002486;1.606636;98461.939047;244.743067;393261.996892;7008824.258088;71.183082;Brasil
2012;5-9;0.0003;0.001497;2.418976;98217.19598;147.054795;490706.428001;6615562.261196;67.356456;Brasil
2012;10-14;0.000431;0.002155;2.899821;98070.141184;211.310295;489906.916444;6124855.833195;62.453829;Brasil
2012;15-19;0.002051;0.010212;2.888886;97858.830889;999.300459;487184.517489;5634948.916751;57.582426;Brasil
2012;20-24;0.002847;0.014137;2.556032;96859.53043;1369.284535;480951.164837;5147764.399262;53.1467;Brasil
2012;25-29;0.002762;0.013714;2.501853;95490.245895;1309.53069;474179.829799;4666813.234426;48.872146;Brasil
